1247;30;176;3413242.15;5298277.51;0.734698341249582;16.1292061670059;10.6542059766164;0.213131493222539;0.98266977599524;3.35946943928363;20.2918294919237;40.1810650887574;18.5125347555614;51.9306585107307;5;0.959180698299193;0.835676975291412;31.9478153153153;33.5301779437584;0.892893660531697;8.61504736195961;1547;29;141;2.70143349092782;239
873;14;15;3423484.84;5305768.04;0.879831762858462;4.34987628332947;9.05194677341796;0.175622399560157;0.396396321777941;4.29320769020737;17.7485469564375;24.0971875;12.502529834123;18.510244279997;4;0.561419530358926;0.999399142268269;64.4127131286159;54.0766697709829;0.990665318984482;7.69255232492707;1494;16;49;2.39710140886642;169
1226;26;340;3428136.8;5303518.2;0.813059460461559;5.91467568462708;10.6122664619542;0.300516698653621;0.274160358092546;4.29328870272706;16.6421404774997;35.2112;21.1558205824338;16.5308327777221;4;0.996420819319875;0.803111286660232;170.982639980354;193.953022446665;0.962601945563526;5.88697064589454;1485;22;82;2.39925887675781;263
806;23;360;3447154.13;5296925.25;0.919604316031588;19.6614802484692;13.077976695883;0.145901691723072;0.345709256900322;4.20879655162114;18.5050650261054;36.1153284671533;22.5232834856724;38.9459534186195;6;1.18209582138396;0.869950605321564;71.4843565358155;35.4796769679317;1;8.57385412298416;969;18;61;2.32043205018937;137
1334;20;238;3424822.67;5304936.82;0.992867542402107;6.09671044093709;6.18957699731518;0.032687949415966;0.143239287311135;2.50579668233989;14.1899190322168;32.2397959183673;13.4604861954431;9.38052470125275;3;0.723900143867015;0.634264469293529;269.733571738188;216.344511399303;0.995538656193162;6.6977663184567;1607;16;54;2.24047086125426;965
1295;25;15;3422351.18;5304411;0.962265464817515;9.47059046636081;8.37331364783502;0.105382509244574;0.211288106432967;4.55527939611225;13.1950926063579;27.6639308855292;10.5270407987191;31.8501637556624;2;0.309134000714016;0.982524598494687;32.9703687315634;50.1461386146945;1;5.97418359782832;1707;7;40;1.46203291572967;146
716;34;82;3441903.82;5340794.55;0.698889753601454;9.18429908192375;10.2458159382827;0.297396293640216;0.501114130823793;4.07948890552036;20.2135751089309;22.5733333333333;14.6239988927827;22.141839779147;10;1.47344521874438;0.759053941303495;32.5976797244942;6.1309950529566;1;8.85810784903088;1192;17;49;2.46281180280587;300
713;27;8;3419957.69;5307598.23;0.940641179698453;22.4899060125776;12.637809999147;0.124732003321769;0.583006815554788;5.46204628427231;22.825378234556;40.0680555555556;22.0525007370976;35.4477091028365;4;0.744166656965416;0.927079653272492;41.1263378684807;16.5169060582188;1;9.39526618874475;1179;14;57;2.04534936071616;289
904;18;253;3405056.69;5292654.46;0.660621009906195;14.0284602017611;10.9448172836263;0.255314596173453;0.615197270282463;3.45946049508035;19.1411396583993;29.4263929618768;16.2609856498292;30.2518784931486;6;1.35038170189136;0.813054417729238;51.1709850679742;14.5145344223847;0.971923536439665;8.81572484259536;1053;12;38;2.16550162136076;296
512;31;65;3418231.73;5320552.55;0.997111454398971;23.8472798233465;11.8193498845895;0.141839647231873;0.277288035928192;2.55039434518451;22.8377721844299;36.2602739726027;15.6817291609677;35.7737490862132;8;1.66951429781956;0.840400250719355;89.986488286633;15.6207191193837;1;12.5761973335638;817;11;24;2.16376533776385;247
1069;11;233;3430252.07;5305859.56;0.591615826948297;11.3576889412821;11.7119490283702;0.260538852047864;0.405993057577925;3.81142525592199;23.7304677146113;23.3628571428571;20.8644496078971;29.6336059903387;4;1.05434176609015;0.786976640415085;14.280865518846;11.5473657810857;1;7.54952783783977;1260;20;76;2.58763841168049;196
947;32;260;3412563.32;5300550.47;0.908545472603782;15.7502861433336;11.6324863754477;0.180541860676919;0.643564043283304;2.29668493640735;11.3506915820301;28.4345890410959;24.553661036132;32.3213563152093;4;0.597842289201668;0.263911334017887;77.3383333333333;5.8380114572597;0.804668534080299;8.78263154697475;1362;27;161;2.53434185971195;306
1069;4;70;3441765.28;5297505.39;0.892533591193664;11.1850162779635;12.9771819793515;0.183859704921364;0.892475850264737;3.54894971715497;19.1580701761999;46.6139175257732;16.7839783618543;37.3773177221722;2;0.284771089435351;0.997458955851047;56.6171362157136;0.474129163279772;0;7.19935545168185;1326;12;88;1.78856944173963;284
947;4;303;3445796.06;5296439.58;0.83879683649979;11.375769542388;13.5580528850906;0.228507506906112;0.669598321682062;4.79159629067727;19.456624430052;26.0787575150301;21.2695058045078;44.3484379930605;6;1.06974270284884;0.991927974928246;46.200177238806;7.66865252526456;0;7.89283865903864;1103;12;80;1.4640206917581;328
1014;22;328;3407855.05;5295928.55;0.977785567759861;17.6110413225124;7.84670357076965;0.0697799728598536;0.19308118792955;3.60864475678108;15.7227878161012;30.0433048433048;16.1307569361304;32.0350653328821;4;0.934994345703492;0.502740760637508;4.36721113881962;4.6107077213197;0.728656361474435;7.75182710929071;1268;18;76;2.27182682300168;326
992;5;29;3444171.43;5299095.95;0.788069227835687;19.2048769509491;11.8054672192689;0.206494042512266;0.636748043103801;2.67540668674365;19.7082905452695;40.4890510948905;14.7087359296914;39.9177234245985;8;0.758725792943721;0.987523554908447;34.2543783905967;8.27803742318758;0;7.61386993400947;1232;8;52;1.45195210689356;376
1088;8;59;3428575.13;5304906.19;0.989424606782736;17.9909015723879;11.354808839884;0.0279260539279288;0.501022141216638;2.89613898203345;21.0657365500762;38.4292682926829;14.2107088235221;37.8247865447954;5;0.517895698679551;0.962897228393663;26.7087844669118;6.13280048698471;1;6.86768903427551;1358;18;115;1.96111249713674;244
715;20;294;3418426.84;5312078.74;0.996412848828533;17.9630871159533;4.89087026186576;0.0202736892714129;0.344514529598425;2.92143003838953;14.5998506359707;26.4202492211838;12.7562937521544;65.0892468292273;10;1.17161770924543;0.857412866449799;6.74184641309581;8.83712883920865;0;9.50956395756266;1133;7;23;1.54400914321672;205
1026;29;319;3426218.22;5309130.81;0.822457682718803;14.7581999565357;12.6890344590573;0.278781951368544;0.233170005953688;4.75956687280399;19.865759423304;48.3417647058824;15.6094216486282;34.4361743878447;4;1.16028478674202;0.776500776054573;62.2185106542056;12.7815818455317;1;7.64818099580887;1431;17;59;2.26197576421614;393
510;12;251;3401066.4;5282980.44;0.932889695154122;18.9643175517439;9.62342214200873;0.136819266341469;0.261357519616859;4.3774729233104;17.6764330143112;23.8247334754797;16.6021541885437;31.0395920103318;10;1.68044537500536;0.850070150337913;22.66496001999;2.37728871406487;0.73011556764106;10.7008374763812;839;7;15;1.70947277658421;495
541;18;76;3403063.5;5283974.72;0.945629529744896;21.7568368769625;11.9114706977292;0.17103781719607;0.393981933487778;3.42638805457044;13.011177535073;37.5655737704918;12.8603404808194;30.1997704665998;9;1.10679526421851;0.636142786176893;92.0285703848027;4.44989387380243;0;10.0488061476624;952;17;40;2.43880644071107;722
985;15;278;3409185.4;5294274.26;0.709706935361594;7.76511946554234;8.9877885350552;0.24265127283152;0.305562934102873;10.9215750283873;12.2156510929945;15.9974082073434;12.480772822136;14.9583164289494;4;1.14915779577928;0.86050110472174;186.865820259973;2.8939408654374;1;8.00194959653575;1271;9;39;1.71189114834993;1090
928;27;236;3431627.57;5295438.68;0.717360855823813;14.8423459691697;11.0279930238818;0.240458222424079;0.885973690094624;2.5309947696739;19.072121894547;32.7913333333333;12.5851716997131;29.0549442585015;6;0.994809750753162;0.934439906527145;28.070124726477;4.64824967499029;0;7.97104518249413;1386;9;38;1.86869649875765;213
533;20;100;3409006.15;5304345.13;0.997061555177538;28.0113635478191;8.4589901830953;0.0116792494658947;0.179755201188143;2.09175149376205;17.9318650388713;43.359595959596;14.3788226906066;32.4354251882666;5;0.822771851594131;0.37099260289816;9.06186344537815;2.32828422762868;0.332346410066617;10.3945712545395;900;9;66;1.68736166240569;325
